Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pIC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,InChI,SMILES,updated,MOL_smiles,unique_id
YJEHFTZFENYBBO-AIYMNZHSNA-N,CHEMBL1683967,1956,A,8.52,chembl20,728730,9606,EGFR,1260,"InChI=1/C27H28ClF2N5O2/c1-18-22(15-24(30)27(36)31-9-12-35-10-2-3-11-35)26(33-17-32-18)34-21-7-8-25(23(28)14-21)37-16-19-5-4-6-20(29)13-19/h4-8,13-15,17H,2-3,9-12,16H2,1H3,(H,31,36)(H,32,33,34)/b24-15-/f/h31,34H",C1(/C=C(/C(=O)NCCN2CCCC2)\F)=C(N=CN=C1C)NC3=CC(=C(C=C3)OCC4=CC(=CC=C4)F)Cl,,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1/C=C(\F)C(=O)NCCN1CCCC1,6107c32c4f955a8f4c364d645e789f68329c1edc
YJELZTGEMAQGHU-PUXXYCQMNA-N,CHEMBL257860,1956,A,8.05,chembl20,468599,9606,EGFR,1260,"InChI=1/C25H28ClN7O3/c26-20-14-17(5-6-21(20)36-15-18-4-1-2-9-27-18)30-23-22-24(29-16-28-23)31-32-25(22)35-13-3-10-33-11-7-19(34)8-12-33/h1-2,4-6,9,14,16,19,34H,3,7-8,10-13,15H2,(H2,28,29,30,31,32)/f/h30-31H",N1=CN=C(C2=C1NN=C2OCCCN3CCC(CC3)O)NC=4C=C(C(OCC5=NC=CC=C5)=CC4)Cl,,OC1CCN(CCCOc2n[nH]c3ncnc(Nc4ccc(OCc5ccccn5)c(Cl)c4)c23)CC1,7ca757fb2cad67735b5db1926dd8a36436c48e79
YJFISNXQNZZQFP-STNSPPMTNA-N,CHEMBL179652,1956,A,7.0,chembl20,312997,9606,EGFR,1260,"InChI=1/C33H32N6O2/c1-4-41-31-19-28-27(18-29(31)37-32(40)11-8-15-38(2)3)33(25(20-34)21-35-28)36-26-12-13-30-24(17-26)14-16-39(30)22-23-9-6-5-7-10-23/h5-14,16-19,21H,4,15,22H2,1-3H3,(H,35,36)(H,37,40)/b11-8+/f/h36-37H",N1(C2=C(C=C(NC=3C=4C(=CC(=C(C4)NC(/C=C/CN(C)C)=O)OCC)N=CC3C#N)C=C2)C=C1)CC5=CC=CC=C5,,CCOc1cc2ncc(C#N)c(Nc3ccc4c(ccn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,f0fa269d0f3ea4079b88972a67f8856bce568e80
YJJIALJNKYISIO-ZQWNFEKENA-N,CHEMBL338625,1956,A,7.05,chembl20,66718,9606,EGFR,1260,"InChI=1/C13H10BrN5/c14-8-1-3-9(4-2-8)19-13-10-6-16-12(15)5-11(10)17-7-18-13/h1-7H,(H2,15,16)(H,17,18,19)/f/h19H,15H2",C=1(C=2C(=CC(=NC2)N)N=CN1)NC3=CC=C(C=C3)Br,,Nc1cc2ncnc(Nc3ccc(Br)cc3)c2cn1,9ff0a2e2e77a95593d7486fc3c80e07d5bf450a3
YJJIOYPSLPQCAL-VEORKLDJNA-N,CHEMBL430571,1956,A,8.44,chembl20,66576,9606,EGFR,1260,"InChI=1/C24H20N4O2/c1-2-23(29)27-19-10-13-22-21(14-19)24(26-16-25-22)28-18-8-11-20(12-9-18)30-15-17-6-4-3-5-7-17/h2-14,16H,1,15H2,(H,27,29)(H,25,26,28)/f/h27-28H",C=1(C=2C(=CC=C(NC(C=C)=O)C2)N=CN1)NC3=CC=C(OCC4=CC=CC=C4)C=C3,,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,5d99e3d052996fc0a6ec21c55978345fd1e7cf83
YJLOLSDWRBWJAG-HXTKINSTNA-N,CHEMBL593293,1956,A,5.66,chembl20,605384,9606,EGFR,1260,"InChI=1/C23H18N4O3S/c1-29-19-10-14-17(11-20(19)30-2)24-12-25-22(14)26-15-8-7-13(9-18(15)28)23-27-16-5-3-4-6-21(16)31-23/h3-12,28H,1-2H3,(H,24,25,26)/f/h26H",C1(=C(OC)C=C2C(=C1)C(NC=3C=CC(=CC3O)C4=NC5=C(S4)C=CC=C5)=NC=N2)OC,,COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3O)c2cc1OC,8efa1504cc0b2fe0a4dde6371a69131c00b918fa
YJNVZAXZUDOAAI-DZQCGVKKNA-N,CHEMBL1241770,1956,A,5.7,chembl20,654933,9606,EGFR,1260,"InChI=1/C16H17ClN6O/c17-11-2-1-10(5-12(11)24)14-13-15(18)20-8-21-16(13)23(22-14)7-9-3-4-19-6-9/h1-2,5,8-9,19,24H,3-4,6-7H2,(H2,18,20,21)/f/h18H2",N=1C=NC=2N(N=C(C3=CC=C(C(=C3)O)Cl)C2C1N)CC4CNCC4,,Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNC1,d8d85858d7ab598ae8987644532fdacb5763cad4
YJNZNIAEANFDMJ-UHFFFAOYNA-N,CHEMBL1909400,1956,A,5.74,chembl20,808853,9606,EGFR,1260,"InChI=1/C26H26FN5O/c1-17-4-3-5-23(18(17)2)33-26-29-15-12-22(31-26)25-24(19-6-8-20(27)9-7-19)30-16-32(25)21-10-13-28-14-11-21/h3-9,12,15-16,21,28H,10-11,13-14H2,1-2H3",CC1=CC=CC(OC=2N=CC=C(N2)C3=C(N=CN3C4CCNCC4)C5=CC=C(F)C=C5)=C1C,,Cc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1C,fa9cebd4af8a76cbc9d8fd887092ff5a9cb9ecd4
YJOFXQWQYIOWNT-BQJWEVCANA-N,CHEMBL76599,1956,A,5.26,chembl20,66898,9606,EGFR,1260,"InChI=1/C18H20N6O/c1-18(2,3)24-17(25)23-15-13(11-7-5-4-6-8-11)9-12-10-20-16(19)22-14(12)21-15/h4-10H,1-3H3,(H4,19,20,21,22,23,24,25)/f/h23-24H,19H2",C=1(N=C2N=C(N)N=CC2=CC1C3=CC=CC=C3)NC(NC(C)(C)C)=O,,CC(C)(C)NC(=O)Nc1nc2nc(N)ncc2cc1-c1ccccc1,9b6b627e5f751d897faa3cc76b7ebcba288ead40
YJPDSCHNEKNQAA-DVIAZDKANA-N,44412177,1956,A,5.77134,pubchem,266064,9606,EGFR,1260,"InChI=1/C19H20ClN5O/c1-13-4-3-5-14(10-13)23-18-16-11-15(6-7-17(16)21-12-22-18)24-19(26)25(2)9-8-20/h3-7,10-12H,8-9H2,1-2H3,(H,24,26)(H,21,22,23)/f/h23-24H",ClCCN(C(=O)NC1=CC2=C(N=CN=C2NC=3C=C(C=CC3)C)C=C1)C,,Cc1cccc(Nc2ncnc3ccc(NC(=O)N(C)CCCl)cc23)c1,b1941efc6fa58eacb68ad392dd1ec064bd254573
YJPUSOPMLUPRJT-UYBDAZJANA-N,CHEMBL1289977,1956,A,5.46,chembl20,687449,9606,EGFR,1260,"InChI=1/C19H16N2O/c1-2-6-14(7-3-1)10-12-20-16-11-13-21-19-18(16)15-8-4-5-9-17(15)22-19/h1-9,11,13H,10,12H2,(H,20,21)/f/h20H",C=1C=NC2=C(C3=CC=CC=C3O2)C1NCCC4=CC=CC=C4,,c1ccc(CCNc2ccnc3oc4ccccc4c23)cc1,498492eb611c2e380bed1c1343a6807ba5818bf6
YJSFAHMGDRBZGH-PKRZOPRNNA-N,CHEMBL436137,1956,A,6.02,chembl20,424214,9606,EGFR,1260,"InChI=1/C28H31N5O/c1-19-7-6-8-20(2)26(19)22-17-21(3)27-25(18-22)31-32-28(30-27)29-23-9-11-24(12-10-23)34-16-15-33-13-4-5-14-33/h6-12,17-18H,4-5,13-16H2,1-3H3,(H,29,30,32)/f/h29H",C=1(C=C2N=NC(=NC2=C(C)C1)NC=3C=CC(=CC3)OCCN4CCCC4)C=5C(=CC=CC5C)C,,Cc1cccc(C)c1-c1cc(C)c2nc(Nc3ccc(OCCN4CCCC4)cc3)nnc2c1,92338d2d7bb547cbd716eb4b53ff118db421b339
YKDLGDBIORZVLP-HVXXBKQBNA-N,CHEMBL1242109,1956,A,5.78,chembl20,654933,9606,EGFR,1260,"InChI=1/C16H19N5O/c1-4-10(3)21-16-13(15(17)18-8-19-16)14(20-21)11-6-5-9(2)12(22)7-11/h5-8,10,22H,4H2,1-3H3,(H2,17,18,19)/f/h17H2",N=1C=NC=2N(N=C(C=3C=C(C(=CC3)C)O)C2C1N)C(C)CC,,CCC(C)n1nc(-c2ccc(C)c(O)c2)c2c(N)ncnc21,3dfa8a8a6a8603df21a36d6412d1e88e3af0ecdd
YKDOURWNBDLSNO-HCKMINDGNA-N,CHEMBL333851,1956,A,6.23,chembl20,63762,9606,EGFR,1260,"InChI=1/C16H15N3O2/c1-21-15-7-12-13(8-14(15)20)18-10-19-16(12)17-9-11-5-3-2-4-6-11/h2-8,10,20H,9H2,1H3,(H,17,18,19)/f/h17H",C12=C(N=CN=C1C=C(C(=C2)OC)O)NCC3=CC=CC=C3,,COc1cc2c(NCc3ccccc3)ncnc2cc1O,804a36655e4be7f94568746a9c5dbeef40b010ef
YKJMMLPNQSTDLZ-QWOVJGMINA-N,CHEMBL310853,1956,A,9.0,chembl20,67058,9606,EGFR,1260,"InChI=1/C19H13N3S2/c1-2-17(23-9-1)18-11-16-19(24-18)15(6-8-21-16)22-13-3-4-14-12(10-13)5-7-20-14/h1-11,20H,(H,21,22)/f/h22H",S1C(=CC2=C1C(NC3=CC=4C=CNC4C=C3)=CC=N2)C=5SC=CC5,,c1csc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)c1,da2c0afa97e535ff71fd18b2735ba4795cdd0fc1
YKJRWFUNAAWRQK-UHFFFAOYNA-N,CHEMBL206356,1956,N,4.01,chembl20,346437,9606,EGFR,1260,"InChI=1/C15H11N3O2/c19-15-12-9-5-4-8-11(12)13(18-20)14(15)17-16-10-6-2-1-3-7-10/h1-9,16,20H",C1=CC2=C(C=C1)C(=O)C(=NNC=3C=CC=CC3)C2=NO,,O=c1c(=NNc2ccccc2)c(=NO)c2ccccc12,082d69062452c094e48c0fc7e274edf57f9e8e98
YKJSWMAVAKRUAN-YVLNATIJNA-N,CHEMBL2003271,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C16H9Cl3N2O2S/c17-8-3-1-7(2-4-8)16(23)21-13-11-10(24-14(13)15(20)22)6-5-9(18)12(11)19/h1-6H,(H2,20,22)(H,21,23)/f/h21H,20H2",ClC1=C2C(NC(=O)C=3C=CC(Cl)=CC3)=C(SC2=CC=C1Cl)C(=O)N,,NC(=O)c1sc2ccc(Cl)c(Cl)c2c1NC(=O)c1ccc(Cl)cc1,2aae73d5d293da68813df75327c45d29b2333fe5
YKKHGAQJLNLGMM-UJMHIZCNNA-N,CHEMBL333553,1956,A,5.49,chembl20,63789,9606,EGFR,1260,"InChI=1/C18H13N3O3S2/c19-8-11(17(20)24)5-10-6-12(16(23)14(22)7-10)9-25-18-21-13-3-1-2-4-15(13)26-18/h1-7,22-23H,9H2,(H2,20,24)/b11-5+/f/h20H2",C(=C/C=1C=C(CSC2=NC=3C=CC=CC3S2)C(=C(C1)O)O)(\C(=O)N)/C#N,,N#C/C(=C\c1cc(O)c(O)c(CSc2nc3ccccc3s2)c1)C(N)=O,fc61673e05ac299fbbf8d32927a8fb2b3229f2a4
YKLBZCPQLOXMBM-ZVNAXFNBNA-N,CHEMBL165228,1956,A,6.93,chembl20,66725,9606,EGFR,1260,"InChI=1/C20H23BrN6O/c1-14-24-18-13-23-19(22-5-6-27-7-9-28-10-8-27)12-17(18)20(25-14)26-16-4-2-3-15(21)11-16/h2-4,11-13H,5-10H2,1H3,(H,22,23)(H,24,25,26)/f/h22,26H",C=1(C2=C(C=NC(=C2)NCCN3CCOCC3)N=C(N1)C)NC=4C=C(Br)C=CC4,,Cc1nc(Nc2cccc(Br)c2)c2cc(NCCN3CCOCC3)ncc2n1,7583ea9b87bfb1d3b0076fc39e1d3f78a07e37fc
YKLMGKWXBLSKPK-JSTVKALLNA-N,CHEMBL485070,1956,A,6.4,chembl20,506208,9606,EGFR,1260,"InChI=1/C19H18N2O3S/c1-2-24-17-10-13(8-14(11-20)19(21)23)9-15(18(17)22)12-25-16-6-4-3-5-7-16/h3-10,22H,2,12H2,1H3,(H2,21,23)/b14-8+/f/h21H2",C=1(C(=C(C=C(C1)/C=C(/C(N)=O)\C#N)CSC2=CC=CC=C2)O)OCC,,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccccc2)c1O,36cc5d016d10d14bd11c3cae90c02e0f13a69291
YKOSADJQCBRMRR-HCKMINDGNA-N,CHEMBL117804,1956,A,5.39,chembl20,63762,9606,EGFR,1260,"InChI=1/C16H15N3/c1-2-6-13(7-3-1)10-11-17-16-14-8-4-5-9-15(14)18-12-19-16/h1-9,12H,10-11H2,(H,17,18,19)/f/h17H",C12=C(N=CN=C1C=CC=C2)NCCC3=CC=CC=C3,,c1ccc(CCNc2ncnc3ccccc23)cc1,c71928454b71eca9d060d861d5bb4ba8237ec34f
YKQCCMOWWKAYOX-PKRZOPRNNA-N,CHEMBL205047,1956,A,7.12,chembl20,350362,9606,EGFR,1260,"InChI=1/C23H16ClFN4O2S/c24-20-9-18(6-7-21(20)31-12-15-2-1-3-17(25)8-15)29-23-16(10-26-14-27-23)4-5-19-13-32-22(11-30)28-19/h1-3,6-10,13-14,30H,11-12H2,(H,26,27,29)/f/h29H",C=1C=CC(=CC1F)COC=2C(Cl)=CC(NC3=NC=NC=C3C#CC=4N=C(SC4)CO)=CC2,,OCc1nc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)cs1,b9ffb671d7d554d6e1996e24af7668135775cfa3
YKYRQCWLYUTVIE-VRGMUVNCNA-N,CHEMBL1992342,1956,A,5.7,chembl20,809214,9606,EGFR,1260,"InChI=1/C16H18N4O2S/c1-2-9-23(21,22)20-13-6-3-11(4-7-13)12-5-8-15-14(10-12)16(17)19-18-15/h3-8,10,20H,2,9H2,1H3,(H3,17,18,19)/f/h18H,17H2",S(=O)(=O)(NC1=CC=C(C=2C=C3C(NN=C3N)=CC2)C=C1)CCC,,CCCS(=O)(=O)Nc1ccc(-c2ccc3[nH]nc(N)c3c2)cc1,3a9f4cd74f64e110a46cce9149d520714c0c6b8b
YLFPZRPXZQPKNI-SBRSCJSJNA-N,CHEMBL1683968,1956,A,7.72,chembl20,728730,9606,EGFR,1260,"InChI=1/C24H23ClF2N4O4S/c1-15-19(12-21(27)24(32)28-8-9-36(2,33)34)23(30-14-29-15)31-18-6-7-22(20(25)11-18)35-13-16-4-3-5-17(26)10-16/h3-7,9-12,14,33-34H,2,8,13H2,1H3,(H,28,32)(H,29,30,31)/b21-12-/f/h28,31H",C1(/C=C(/C(=O)NCC=S(=C)(O)O)\F)=C(N=CN=C1C)NC2=CC(=C(C=C2)OCC3=CC(=CC=C3)F)Cl,,C=S(O)(O)=CCNC(=O)/C(F)=C/c1c(C)ncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,b16c4363be3a10b06d446dd2e38d045a6d6eb52f
YLOVBNCIDYKIDW-LQFNOIFHNA-N,CHEMBL321193,1956,A,6.82,chembl20,66588,9606,EGFR,1260,"InChI=1/C20H14Cl2N4O2/c1-26-18-11(8-14(19(26)28)17-15(21)6-3-7-16(17)22)10-23-20(25-18)24-12-4-2-5-13(27)9-12/h2-10,27H,1H3,(H,23,24,25)/f/h24H",C1=C(C=C(NC=2N=C3N(C(C(=CC3=CN2)C4=C(C=CC=C4Cl)Cl)=O)C)C=C1)O,,Cn1c(=O)c(-c2c(Cl)cccc2Cl)cc2cnc(Nc3cccc(O)c3)nc21,5fb3df32abf985766bc078120eb1552672625496
YLTIESVKMHXFAD-AKEVKKPTNA-N,CHEMBL3133757,1956,A,6.73,chembl20,1299287,9606,EGFR,1260,"InChI=1/C29H30ClF3N6O3/c1-2-39(12-13-40)11-4-14-42-22-8-9-23-26(17-22)34-18-35-27(23)36-19-5-3-6-20(15-19)37-28(41)38-21-7-10-25(30)24(16-21)29(31,32)33/h3,5-10,15-18,40H,2,4,11-14H2,1H3,(H,34,35,36)(H2,37,38,41)/f/h36-38H",C1=2C(=NC=NC1=CC(=CC2)OCCCN(CCO)CC)NC3=CC(NC(NC4=CC=C(C(=C4)C(F)(F)F)Cl)=O)=CC=C3,,CCN(CCO)CCCOc1ccc2c(Nc3cccc(NC(=O)Nc4ccc(Cl)c(C(F)(F)F)c4)c3)ncnc2c1,dd8aed4fa10c8a218cc73d34a2a35909a04fd113
YLUKCEIRYXNIJA-HCKMINDGNA-N,CHEMBL1945649,1956,A,5.92,chembl20,801719,9606,EGFR,1260,"InChI=1/C13H10Cl2N2O3S/c1-8-2-7-11(12(15)16-8)13(18)17-21(19,20)10-5-3-9(14)4-6-10/h2-7H,1H3,(H,17,18)/f/h17H",O=S(NC(=O)C1=C(N=C(C=C1)C)Cl)(C2=CC=C(C=C2)Cl)=O,,Cc1ccc(C(=O)NS(=O)(=O)c2ccc(Cl)cc2)c(Cl)n1,192e377607330c54edfcb5da5ce04c72c593d54c
YMFWMHNWDMYUDT-QWOVJGMINA-N,CHEMBL3134612,1956,A,5.67,chembl20,1298902,9606,EGFR,1260,"InChI=1/C19H18ClN3O3/c1-24-16-10-14(11-17(25-2)18(16)26-3)22-19-21-9-8-15(23-19)12-4-6-13(20)7-5-12/h4-11H,1-3H3,(H,21,22,23)/f/h22H",C=1C=NC(=NC1C=2C=CC(=CC2)Cl)NC3=CC(=C(C(=C3)OC)OC)OC,,COc1cc(Nc2nccc(-c3ccc(Cl)cc3)n2)cc(OC)c1OC,0db383e561e10eee5489dc509d1f943bbf8907cf
YMGSXLGOBDZXQH-SGZZDDOLNA-N,CHEMBL178922,1956,N,4.9,chembl20,312997,9606,EGFR,1260,"InChI=1/C28H31ClN6O3/c1-4-38-26-16-23-21(15-24(26)33-27(36)6-5-9-34(2)3)28(19(17-30)18-31-23)32-20-7-8-25(22(29)14-20)35-10-12-37-13-11-35/h5-8,14-16,18H,4,9-13H2,1-3H3,(H,31,32)(H,33,36)/b6-5+/f/h32-33H",C1=2C(=C(C#N)C=NC1=CC(=C(C2)NC(/C=C/CN(C)C)=O)OCC)NC3=CC(Cl)=C(C=C3)N4CCOCC4,,CCOc1cc2ncc(C#N)c(Nc3ccc(N4CCOCC4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,bfbda8fe3fe26c8faa6272c75cdcbc4570ccd808
YMIJUBCSOKSFRU-WJIKPOJJNA-N,CHEMBL244378,1956,A,6.4,chembl20,809214,9606,EGFR,1260,"InChI=1/C18H14N6O2/c25-17(26)13-3-1-2-4-14(13)22-16-7-8-19-18(23-16)21-12-6-5-11-10-20-24-15(11)9-12/h1-10H,(H,20,24)(H,25,26)(H2,19,21,22,23)/f/h21-22,24-25H",N1=C(NC2=CC3=C(C=C2)C=NN3)N=C(NC=4C=CC=CC4C(O)=O)C=C1,,O=C(O)c1ccccc1Nc1ccnc(Nc2ccc3cn[nH]c3c2)n1,4d78105d1b0ef3eacd1bba16a0a586ddc1802837
YMONKAACCNVIKX-IETFFPPYNA-N,CHEMBL483233,1956,A,5.52,chembl20,506208,9606,EGFR,1260,"InChI=1/C19H18N2O4S/c1-2-25-17-9-12(7-13(10-20)19(21)24)8-14(18(17)23)11-26-16-5-3-15(22)4-6-16/h3-9,22-23H,2,11H2,1H3,(H2,21,24)/b13-7+/f/h21H2",C=1(C(=C(C=C(C1)/C=C(/C(N)=O)\C#N)CSC=2C=CC(=CC2)O)O)OCC,,CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2ccc(O)cc2)c1O,8e56f7393f5e57f705b47cf2ea93fbebb56634d3
YMOZGQKWFWKZJV-AQROFGBFNA-N,CHEMBL206010,1956,A,6.64,chembl20,808852,9606,EGFR,1260,"InChI=1/C19H16N6O/c1-26-15-4-2-3-14(9-15)16-11-21-18-17(16)22-12-23-19(18)25-24-10-13-5-7-20-8-6-13/h2-12,21H,1H3,(H,22,23,25)/b24-10+/f/h25H",COC=1C=CC=C(C1)C2=CNC3=C(N/N=C/C4=CC=NC=C4)N=CN=C23,,COc1cccc(-c2c[nH]c3c(N/N=C/c4ccncc4)ncnc23)c1,9a3cb0a7514db99e5b7fb8a999cbd457fbbd244e
YMZOSFQZYRLZIT-WAVQYLLINA-N,CHEMBL2047247,1956,N,4.59,chembl20,828211,9606,EGFR,1260,"InChI=1/C17H13ClN4/c18-11-5-7-12(8-6-11)20-16-15-13-4-2-1-3-10(13)9-14(15)21-17(19)22-16/h1-9,20H,(H3,19,21,22)/f/h22H,19H2",N1C(=NC=2C(C=3C=CC=CC3C2)=C1NC4=CC=C(C=C4)Cl)N,,Nc1nc2cc3ccccc3c-2c(Nc2ccc(Cl)cc2)[nH]1,fe4f82c746a7f8d529e3b6797f599d692ca78905
YNAWKCAJCGIVQB-OKPOJWAQNA-N,5329483,1956,A,7.13001,pubchem,345876,9606,EGFR,1260,"InChI=1/C28H32N4O4S/c1-37(33,34)18-16-29-15-5-6-17-35-25-13-14-27-26(19-25)28(31-21-30-27)32-23-9-11-24(12-10-23)36-20-22-7-3-2-4-8-22/h2-4,7-14,19,21,29H,5-6,15-18,20H2,1H3,(H,30,31,32)/f/h32H",S(=O)(=O)(CCNCCCCOC1=CC2=C(N=CN=C2NC3=CC=C(OCC4=CC=CC=C4)C=C3)C=C1)C,,CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3ccc(OCc4ccccc4)cc3)c2c1,3f36ce50dd9f41fa72e67f79d72bbebc5ce18f92
YNEJNUAUXPCFAS-QVUQFMIFNA-N,CHEMBL1888586,1956,A,6.52,chembl20,808853,9606,EGFR,1260,"InChI=1/C19H20FN5O/c20-13-3-1-12(2-4-13)17-18(16-9-10-22-19(21)24-16)25(11-23-17)14-5-7-15(26)8-6-14/h1-4,9-11,14-15,26H,5-8H2,(H2,21,22,24)/f/h21H2",NC=1N=CC=C(N1)C2=C(N=CN2C3CCC(O)CC3)C4=CC=C(F)C=C4,,Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCC(O)CC2)n1,a37b53537d0cd540781fa93176d1035cb94f3c08
YNFCRDTVTDENKG-SREBMQDQNA-N,11590799,1956,A,7.49485,pubchem,308829,9606,EGFR,1260,"InChI=1/C23H25ClN8O/c24-20-11-18(1-2-21(20)33-14-19-12-26-6-7-27-19)30-23-22-16(3-10-32(22)29-15-28-23)13-31-8-4-17(25)5-9-31/h1-3,6-7,10-12,15,17H,4-5,8-9,13-14,25H2,(H,28,29,30)/f/h30H",ClC1=CC(NC2=NC=NN3C2=C(CN4CCC(N)CC4)C=C3)=CC=C1OCC5=NC=CN=C5,,NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cnccn5)c(Cl)c4)c23)CC1,4ff20f8eb340886abeb45a5241300bc537ebcb02
YNFRPXYMFVUPCE-CHHPPJJSNA-N,70694544,1956,A,5.28735,pubchem,670513,9606,EGFR,1260,"InChI=1/C23H25N3O5/c1-3-16-8-7-9-17(14-16)25-23(29)19-15-18(12-13-20(19)31-2)24-21(27)10-5-4-6-11-22(28)26-30/h1,7-9,12-15,30H,4-6,10-11H2,2H3,(H,24,27)(H,25,29)(H,26,28)/f/h24-26H",O=C(NC1=CC(=C(OC)C=C1)C(=O)NC=2C=C(C=CC2)C#C)CCCCCC(=O)NO,,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(=O)NO)ccc2OC)c1,5d5d5aa488e8419e744cb13cc66354ebb4ec41b9
YNGWGAYBPCOHHO-LILDFLRNNA-N,CHEMBL589503,1956,N,4.45,chembl20,611747,9606,EGFR,1260,"InChI=1/C16H22Cl2N2O/c17-9-11-20(12-10-18)15-7-5-13(6-8-15)16(21)19-14-3-1-2-4-14/h5-8,14H,1-4,9-12H2,(H,19,21)/f/h19H",C1=C(C=CC(=C1)C(=O)NC2CCCC2)N(CCCl)CCCl,,O=C(NC1CCCC1)c1ccc(N(CCCl)CCCl)cc1,06645afde637549e9b3b5299435d3885ed2cb7ad
LHJPUTIWLKODQO-LMDSNWCANA-N,70694543,1956,A,5.95078,pubchem,670513,9606,EGFR,1260,"InChI=1/C23H25N3O6/c1-3-15-8-7-9-16(12-15)24-23(30)17-13-18(20(32-2)14-19(17)27)25-21(28)10-5-4-6-11-22(29)26-31/h1,7-9,12-14,27,31H,4-6,10-11H2,2H3,(H,24,30)(H,25,28)(H,26,29)/f/h24-25,29H",O=C(NC=1C=C(C(O)=CC1OC)C(=O)NC=2C=C(C=CC2)C#C)CCCCCC(O)=NO,v2,C#Cc1cccc(NC(=O)c2cc(NC(=O)CCCCCC(O)=NO)c(OC)cc2O)c1,b354c79c47ff6ea5b729e1caee4b46e9f5b23243
YNOUNHICEHQLNM-HVXXBKQBNA-N,CHEMBL1241679,1956,N,4.0,chembl20,654933,9606,EGFR,1260,"InChI=1/C15H14N6/c1-9(2)21-15-12(14(17)18-8-19-15)13(20-21)11-5-3-4-10(6-11)7-16/h3-6,8-9H,1-2H3,(H2,17,18,19)/f/h17H2",N1=CN=C2C(=C1N)C(C3=CC(=CC=C3)C#N)=NN2C(C)C,,CC(C)n1nc(-c2cccc(C#N)c2)c2c(N)ncnc21,8a0736c155e474f66df8ef98612e25d75d3e842c
YNQLJZYIOAPXMU-PKSOQXRJNA-N,2750,1956,A,5.33208,pubchem,625184,9606,EGFR,1260,"InChI=1/C18H23NO3S/c1-18(9-3-2-4-10-18)12-22-14-7-5-13(6-8-14)11-15-16(20)19-17(21)23-15/h5-8,20H,2-4,9-12H2,1H3,(H,19,21)/f/h21H",S1C(CC2=CC=C(OCC3(CCCCC3)C)C=C2)=C(O)N=C1O,,CC1(COc2ccc(Cc3sc(O)nc3O)cc2)CCCCC1,683722858cf5f5e80c896c138a4acf389d79c2d2
YNRSJGOUWDDUMY-UYBDAZJANA-N,5328223,1956,A,5.86328,pubchem,69402,9606,EGFR,1260,"InChI=1/C16H14BrN3O2/c1-21-13-7-6-12-14(15(13)22-2)16(19-9-18-12)20-11-5-3-4-10(17)8-11/h3-9H,1-2H3,(H,18,19,20)/f/h20H",BrC1=CC(NC2=NC=NC3=C2C(OC)=C(OC)C=C3)=CC=C1,,COc1ccc2ncnc(Nc3cccc(Br)c3)c2c1OC,018295010257cf123c8a668ea09d7509c6ad2ad0
YNSCKPCDFIDINW-UKOPNHBMNA-N,CHEMBL463931,1956,A,7.03,chembl20,808858,9606,EGFR,1260,"InChI=1/C27H32N8O3S/c1-27(2)8-10-35(21(36)14-34(3)4)19-13-18(20(38-5)12-16(19)27)31-26-32-24-15(6-9-29-24)25(33-26)30-17-7-11-39-22(17)23(28)37/h6-7,9,11-13H,8,10,14H2,1-5H3,(H2,28,37)(H3,29,30,31,32,33)/f/h29-31H,28H2",COC1=CC2=C(C=C1NC3=NC(NC=4C=CSC4C(N)=O)=C5C=CNC5=N3)N(CCC2(C)C)C(=O)CN(C)C,,COc1cc2c(cc1Nc1nc(Nc3ccsc3C(N)=O)c3cc[nH]c3n1)N(C(=O)CN(C)C)CCC2(C)C,7bf2af246c51e922889476183fbeb2784e07a474
