MOL_smiles,pIC50,Gene_Symbol,Original_Entry_ID
N#Cc1ccc(-c2n[nH]c3c2Cc2ccc(OCCCCN4CCOCC4)cc2-3)cn1,5.7,EGFR,CHEMBL398951
Nc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCCCC2)n1,6.82,EGFR,CHEMBL1951415
CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,10.0,EGFR,CHEMBL188762
C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,8.82,EGFR,CHEMBL31656
Cc1cc(C)c(C=C2C(=O)Nc3ccccc32)[nH]1,5.7,EGFR,CHEMBL2002702
Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1,4.6,EGFR,CHEMBL276711
CNc1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,9.16,EGFR,CHEMBL92937
Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5ccc[nH]5)sc34)cc2Cl)c1,7.29,EGFR,CHEMBL1909415
Cc1cc(C(=O)N2CC(C)NC(C)C2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8.23,EGFR,CHEMBL69071
O=C(NCc1ccc(Cl)cc1)c1cc2c(-c3ccccc3)[nH]nc2s1,5.7,EGFR,CHEMBL1967094
COc1ccc2c(NCc3ccccc3)ncnc2c1,7.24,EGFR,CHEMBL326596
CCCCc1c(-c2ccc(OC)cc2)[nH]c2nccnc12,4.6,EGFR,CHEMBL306498
NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,5.7,EGFR,CHEMBL1624529
N#C/C(=C\c1ccc([N+](=O)[O-])cc1)C(=O)O,2.89,EGFR,CHEMBL309866
Fc1cccc(COc2ccc(Nc3cc(-c4ccccc4)ncn3)cc2Cl)c1,5.92,EGFR,CHEMBL1683950
COc1ccc(C2=NN(c3nc(O)cs3)C(c3ccccc3)C2)cc1,5.63,EGFR,CHEMBL1958218
CCOc1cc([N+](=O)[O-])c(C(=O)Nc2ccc(OCc3ccccn3)c(Cl)c2)cc1NC(=O)c1ccc(CN2CCN(C)CC2)cc1,6.05,EGFR,CHEMBL2385976
CCOC(=O)Nc1cc(Nc2ncnc3cc(OC)c(OC)cc23)ccc1Cl,6.05,EGFR,CHEMBL3221561
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CNC(C)C)cc1,8.52,EGFR,CHEMBL1934623
Nc1ncnc2c1c(-c1ccc(Cl)c(O)c1)nn2CC1CCNCC1,4.0,EGFR,CHEMBL1241859
Cc1[nH]c2ncnc(Nc3cccc(Cl)c3)c2c1C,7.57,EGFR,CHEMBL306081
N#CC(C#N)=Cc1ccc2[nH]ccc2c1,2.66,EGFR,CHEMBL294213
CCOC(=O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,4.4,EGFR,CHEMBL354521
Nc1cccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.3,EGFR,CHEMBL332882
O=C1NC(=O)c2c1c1c3ccccc3[nH]c1n1cncc21,4.6,EGFR,CHEMBL413188
C[C@@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,6.27,EGFR,CHEMBL103014
C[C@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,6.27,EGFR,CHEMBL3085277
Cc1nccn2c(-c3ccnc(NCC(C)(C)CO)n3)c(-c3ccc(F)cc3F)nc12,5.8,EGFR,CHEMBL1991678
Nc1ccc2c(Nc3ccccc3)ncnc2c1,7.0,EGFR,CHEMBL330224
OC(COc1cncc(C=Cc2ccncc2)c1)Cc1c[nH]c2ccccc12,5.7,EGFR,CHEMBL1993584
COc1cc(/C=C2\SC(N)=NC2=O)ccc1OCCCOc1cc(C)cc(C)c1,4.25,EGFR,CHEMBL602890
Brc1cccc(Nc2ncnc3sccc23)c1,7.46,EGFR,CHEMBL355982
O=C(NCC1CCCCC1)c1cc2c(-c3ccccc3)[nH]nc2s1,5.7,EGFR,CHEMBL2005475
c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCO5)c2)cc1,8.7,EGFR,CHEMBL3040861
NC1CCc2c(c3cc(OCCc4ccc(O)cc4)ccc3n2CCCc2ccccc2)C1,5.6,EGFR,CHEMBL1097189
O=C(O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)O)[nH]c2ccccc12,4.99,EGFR,CHEMBL419650
CN(c1ncccc1CNc1nc(Nc2ccc3[nH]c(O)cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,5.7,EGFR,CHEMBL1084546
COc1cc2nc(N)nc(Nc3cccc(Br)c3)c2cc1OC,6.33,EGFR,CHEMBL93295
Nc1ccccc1NC(=O)CCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,7.82,EGFR,CHEMBL1630116
OCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,6.73,EGFR,CHEMBL249921
NC(=O)c1cc2c(-c3ccc(F)cc3F)cncc2s1,5.7,EGFR,CHEMBL1975787
NC(Cc1cccc2ccccc12)C(=O)Nc1cncc(C=Cc2ccncc2)c1,5.7,EGFR,CHEMBL1985580
COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,5.21,EGFR,CHEMBL593909
C=CC(=O)Nc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)cc1,4.79,EGFR,CHEMBL2437470
Oc1cc2c(cc1O)[C@@H]1c3ccc(O)c(O)c3OC[C@]1(O)C2,5.47,EGFR,CHEMBL477197
COc1cc(Nc2ncnc3ccc(-c4ccc(CN5CC6C(CO)C6C5)cc4)cc23)ccc1Oc1ccccc1,8.2,EGFR,CHEMBL1999749
CCOc1cc(/C=C(\C#N)C(N)=O)cc(CSc2cccc(OC)c2)c1O,5.4,EGFR,CHEMBL483232
Nc1n[nH]c2cccc(-c3ccc(NC(=O)Nc4cc(C(=O)O)ccc4F)cc3)c12,5.7,EGFR,CHEMBL1993722
CN1CCN(CCCNc2ncc3cc(-c4c(Cl)cccc4Cl)c(NC(=O)NCc4ccccc4)nc3n2)CC1,6.01,EGFR,CHEMBL51485
CNc1ncnc2c1N=C(c1ccc(NC(=O)Nc3cccc(C(F)(F)F)c3)cc1)CCN2,5.7,EGFR,CHEMBL1981410
Cc1ccc(C(=O)Nc2c(C(N)=O)sc3ccc(Cl)c(Cl)c23)cc1,5.7,EGFR,CHEMBL1965131
O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1)N1CCC(CCO)CC1,6.52,EGFR,CHEMBL3092302
COc1cc2c(cc1OC)Oc1ncnc(Sc3cccc(Cl)c3)c1NC2,6.0,EGFR,CHEMBL215210
Cc1cc(NC(=O)CCNC(=O)Nc2nc(C)c(-c3ccc(-n4cccn4)cc3)s2)no1,5.7,EGFR,CHEMBL1986603
Cc1ccccc1-c1nnc(SCc2ccccc2)o1,5.24,EGFR,CHEMBL1440725
Cc1ncc([N+](=O)[O-])n1C/C(=N/NC(=O)c1ccc(O)cc1)c1ccc(Br)cc1,6.68,EGFR,CHEMBL3088220
C#Cc1cccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,6.42,EGFR,CHEMBL2064373
CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,5.39,EGFR,CHEMBL448730
NC(=S)N1N=C(c2ccc(Cl)c(Cl)c2)CC1c1ccccc1F,5.18,EGFR,CHEMBL1173665
O=C(Nc1ccccc1)N(Cc1ccc(F)cc1)Cc1cc(Br)cc(Br)c1O,5.33,EGFR,CHEMBL603186
Cn1nc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C(F)(F)F)c4)cc3)cncc21,6.5,EGFR,CHEMBL1964692
N#CC(C#N)=C(C#N)c1cccc(O)c1,3.4,EGFR,CHEMBL449114
Fc1cccc(COc2ccc(Nc3ncncc3C#Cc3ccccn3)cc2Cl)c1,7.77,EGFR,CHEMBL205045
Clc1cccc(Nc2[nH]nc3ncnc(Nc4ccccc4)c23)c1,7.08,EGFR,CHEMBL121260
COc1cc2ncnc(N[C@@H](C)c3ccc(Cl)cc3)c2cc1OCCCCCCC(O)=NO,6.21,EGFR,CHEMBL598407
O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.97,EGFR,CHEMBL94068
COc1cc2ncnc(Oc3cccc(Cl)c3)c2cc1OC,7.7,EGFR,CHEMBL135853
CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cc(Cl)c(Cl)cc3F)c2c1,9.96,EGFR,CHEMBL190094
COc1c(Br)cc(/C=C2\C(=O)Nc3ccccc32)cc1C(C)(C)C,4.72,EGFR,CHEMBL87746
CC(C)n1nc(-c2ccc3nccc(NC(=O)OC(C)(C)C)c3c2)c2c(N)ncnc21,4.0,EGFR,CHEMBL1242033
O=C(NCCc1ccc(O)c(Br)c1)/C(Cc1cc(Br)c(O)c(-c2cc(C/C(=N/O)C(=O)NCCc3ccc(O)c(Br)c3)cc(Br)c2O)c1)=N\O,5.89,EGFR,CHEMBL505637
Cc1cc(C)cc(NC(=O)Nc2ccc(-c3cccc4c3CNC4=O)c(C(F)(F)F)c2)c1,5.7,EGFR,CHEMBL1971021
COc1cc2ncnc(Nc3ccccc3C(F)(F)F)c2cc1OC,5.0,EGFR,CHEMBL2333986
CCOC(=O)c1ccc(O)c(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)c1,6.64,EGFR,CHEMBL2064380
COc1ncc2ncnc(Nc3cccc(Br)c3)c2n1,8.42,EGFR,CHEMBL51854
C#Cc1cccc(Nc2ncnc3cc(OC)c(OCCCCCC(O)=NO)cc23)c1,8.34,EGFR,CHEMBL598164
O=C(O)CNc1c(Br)cccc1Nc1ncnc2ccncc12,8.82,EGFR,CHEMBL405771
COC(=O)c1c(OCCCN2CCN(c3ccccc3Cl)CC2)c2ccccc2c2oc3c(c12)C(=O)c1ccccc1C3=O,5.03,EGFR,CHEMBL382462
CCOc1nc(C(=O)NCc2ccccc2S(N)(=O)=O)cc(N)c1Cl,5.7,EGFR,CHEMBL2006581
O=C(Nc1cccc(C(F)(F)F)n1)Nc1ccnc2cc(C(F)(F)F)ccc12,5.7,EGFR,CHEMBL1973483
NC(COCc1ccccc1)COc1cncc(C=Cc2ccncc2)c1,5.7,EGFR,CHEMBL1993781
Brc1cccc(Nc2ncnc3cccnc23)c1,7.47,EGFR,CHEMBL54805
CS(=O)(=O)CCNC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.7,EGFR,CHEMBL246898
Clc1cc(-c2c[nH]c3ncccc23)cc(NCc2ccccc2)n1,6.7,EGFR,CHEMBL1969588
O=C(O)c1cc(/N=C/c2cc(O)ccc2O)ccc1O,5.3,EGFR,CHEMBL316764
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1,10.0,EGFR,CHEMBL939
COc1cc2c(cc1OC)Oc1ncnc(Oc3ccc(F)c(Cl)c3)c1N(C)C2,4.97,EGFR,CHEMBL425620
COc1cc2ncc(C#N)c(Nc3ccc(NCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,6.4,EGFR,CHEMBL179521
O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)c(O)c1O,1.72,EGFR,CHEMBL490510
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12)C(=O)N(C)C,6.74,EGFR,CHEMBL402011
Cn1c(SSc2c(C#N)c3ccccc3n2C)c(C#N)c2ccccc21,5.16,EGFR,CHEMBL160566
Nc1ncnc2ncn(CC(=O)c3c[nH]c4ccccc34)c12,4.09,EGFR,CHEMBL485246
Oc1cccc(Nc2ncnc3scc(Cl)c23)c1,6.8,EGFR,CHEMBL1982992
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCC1,7.15,EGFR,CHEMBL299672
C#Cc1cccc(Nc2ncnc3ccc(S(=O)(=O)n4ccc(/C=C/C(O)=NO)c4)cc23)c1,5.92,EGFR,CHEMBL3218002
Nc1cc2ncnc(Nc3cccc(I)c3)c2cn1,6.59,EGFR,CHEMBL125550
N#CC(C#N)C(=O)c1cc(O)c(O)c(O)c1,5.35,EGFR,CHEMBL309598
c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1,4.6,EGFR,CHEMBL478629
COc1ccc(Nc2ncnc3cc4oc(=O)n(CCCN5CCOCC5)c4cc23)cc1,6.42,EGFR,CHEMBL2064376
CCN1CCC(Nc2ccc3c(c2)C(=C(c2ccc(Cl)cc2)c2ncc[nH]2)C(=O)N3)CC1,6.86,EGFR,CHEMBL2086760
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,6.22,EGFR,CHEMBL144589
CS(=O)(=O)N1CCCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)CC1,6.68,EGFR,CHEMBL400413
CCN(CC)C(=O)c1ccc(Nc2nc(OCC3CCCCC3)c3nc[nH]c3n2)cc1,4.6,EGFR,CHEMBL1802728
O=C(Cc1ccccc1)Nc1cc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)ccc1Cl,5.0,EGFR,CHEMBL2062938
Clc1cccc(Nc2ncnc3ccc(NCc4cccc(Br)n4)cc23)c1,5.39,EGFR,CHEMBL2424807
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1,8.32,EGFR,CHEMBL53203
CN(C)C/C=C/C(=O)Nc1ccc2c(C#N)cnc(Nc3cccc(Br)c3)c2c1,6.82,EGFR,CHEMBL1641990
O=NN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.33,EGFR,CHEMBL210660
Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccccc1,6.36,EGFR,CHEMBL171311
O=C(Nc1cccc([N+](=O)[O-])c1)Nc1ncnc2nn3ccccc3c12,5.0,EGFR,CHEMBL181029
NC(=S)N1N=C(c2ccc(Br)c(Br)c2)CC1c1ccc(Cl)cc1,5.09,EGFR,CHEMBL1169870
O=C1c2ccccc2C(=O)c2c1cccc2N1CCCC1,4.55,EGFR,CHEMBL1400950
O=C1NCCc2[nH]c(-c3ccnc(-c4ccccc4F)c3)cc21,6.2,EGFR,CHEMBL226471
CC(C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c21)S(C)(=O)=O,7.74,EGFR,CHEMBL2148048
O=C(/C=C/c1ccc(Br)s1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.62,EGFR,CHEMBL2424804
c1ccc(CNc2ncnc3c2sc2ccccc23)cc1,6.72,EGFR,CHEMBL153419
CCN(CC)CCNC(=O)C=Cc1cnc(N)c2c(-c3ccc(NC(=O)Nc4cccc(C)c4)cc3)csc12,5.7,EGFR,CHEMBL2004716
COC(C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1)c1ccccc1,6.4,EGFR,CHEMBL1981047
NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.15,EGFR,CHEMBL340508
COc1cc2c(Oc3ccc(C4C=NC(=Cc5ccccc5)N(C)C4=O)cc3F)ccnc2cc1OCCCN1CCOCC1,5.77,EGFR,CHEMBL505896
CCCOC(=O)Nc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1Cl,6.0,EGFR,CHEMBL3221258
Cc1ccc(NC(=O)Nc2ccc(-c3csc4c(-c5cnn(C)c5)cnc(N)c34)cc2)cc1,5.7,EGFR,CHEMBL1982466
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,8.4,EGFR,CHEMBL1090360
Cc1cccc(NC(=O)Nc2ccc3c(c2)CCc2sc4ncnc(N)c4c2-3)c1,5.7,EGFR,CHEMBL1242373
COc1cccc(-c2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(CCC(=O)O)c2C)c1,4.62,EGFR,CHEMBL358728
COC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1,5.82,EGFR,CHEMBL77401
Cc1ccc(F)c(-c2ccc3nnc(N)n3c2)c1,5.7,EGFR,CHEMBL2002323
O=S(=O)(CCO)c1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.03,EGFR,CHEMBL335440
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,5.8,EGFR,CHEMBL417941
N#C/C(=C/c1ccc(O)c(O)c1)C(=O)NC1CCCCC1,5.7,EGFR,CHEMBL490774
C=CC(=O)Nc1ccc(O)c(C(=O)Nc2cccc(Cl)c2)c1,6.48,EGFR,CHEMBL200896
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,8.1,EGFR,CHEMBL3234752
O=C(O)c1ccc2c(c1)CNc1c(Nc3ccc(F)c(Cl)c3)ncnc1O2,5.36,EGFR,CHEMBL206848
O=C(NCCc1ccccc1)c1cccc(NCc2cc(O)ccc2O)c1,3.3,EGFR,CHEMBL138698
CNC(=O)O[C@H]1CN[C@H](C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)C1,7.3,EGFR,CHEMBL466586
CNC(=O)C=Cc1cnc(N)c2c(-c3ccc4sc(C)nc4c3)csc12,5.7,EGFR,CHEMBL1968590
Nc1ncnc2c1c(-c1ccccc1)cn2C1CCNC1,4.87,EGFR,CHEMBL168829
CN(C)C=CCC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)Cc4ccccc4)c23)C1,6.83,EGFR,CHEMBL1271618
Cc1cccc(NC(=O)Nc2ccc(-c3cccc(C(N)=O)c3)cc2)c1,5.7,EGFR,CHEMBL1971141
CN(CCOc1cccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)CO,7.46,EGFR,CHEMBL249928
Nc1ncnc2c1c(-c1ccc(F)c(O)c1)nn2C1CCCCCC1,6.11,EGFR,CHEMBL1242750
Cc1ccc(Oc2ccc(Nc3ncnc4cccc(O[C@H](C)C(=O)N(C)C)c34)cc2C)cn1,5.96,EGFR,CHEMBL256362
Nc1ncnc2c1c(-c1ccc3n[nH]cc3c1)nn2C1CCCC1,6.24,EGFR,CHEMBL1242475
Oc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,8.33,EGFR,CHEMBL93302
Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccc(OC(F)F)cc5)cc4)csc23)cn1,5.9,EGFR,CHEMBL1988387
C#Cc1cccc(Nc2ncnc3cc(OC)c(OC)cc23)c1,9.0,EGFR,CHEMBL304929
Brc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,8.3,EGFR,CHEMBL2087355
Cc1cc(O)ccc1-n1cc(C(N)=O)c(=O)c2ccc(-c3ccncc3)cc21,5.7,EGFR,CHEMBL340921
Clc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1,8.22,EGFR,CHEMBL306315
Fc1cccc(COc2ccc(Nc3cc(Oc4ccccc4)ncn3)cc2Cl)c1,5.0,EGFR,CHEMBL1683954
Oc1ccc2oc3ncc(O)c(-c4ccccc4)c3c2c1,3.53,EGFR,CHEMBL2163772
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.28,EGFR,CHEMBL434720
NC1CCCCC1Nc1nccc(-c2c[nH]c3ncccc23)n1,5.7,EGFR,CHEMBL1995813
O=C(Cc1ccc(Br)cc1)NS(=O)(=O)c1ccc(Br)cc1,4.76,EGFR,CHEMBL1828879
CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C,5.52,EGFR,CHEMBL13485
CC(NC(=O)c1ccc(S(=O)(=O)Oc2ccc(/C=C/[N+](=O)[O-])cc2)cc1)C(=O)NC(C)C(=O)NCCN,4.77,EGFR,CHEMBL309392
Cc1cc(OCC2CCC(C(=O)O)C2)c(NC(=O)Nc2cnc(C#N)cn2)cc1Cl,5.7,EGFR,CHEMBL1991285
CCC(=O)Nc1cccc(Nc2cc(Nc3cccc(Br)c3)ncn2)c1,9.0,EGFR,CHEMBL3218347
N#Cc1cnc(Nc2cccc(Br)c2)c2cc(NC(=O)CCc3cc4ccccc4[nH]3)ccc12,4.55,EGFR,CHEMBL1641998
CCOC(=O)C(C#N)C=Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.6,EGFR,CHEMBL2347220
Cc1cccc(Nc2ncnc3cnc(N(C)C)nc23)c1,8.4,EGFR,CHEMBL52829
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)CCO,7.7,EGFR,CHEMBL361343
N#CC(C(=N)Sc1ccc(N)cc1)c1ccccc1C(F)(F)F,4.6,EGFR,CHEMBL2218940
CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)cs1,7.46,EGFR,CHEMBL157084
CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,6.62,EGFR,CHEMBL513909
CCC1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,6.6,EGFR,CHEMBL1968380
Nc1cccc(C#Cc2cncnc2Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1,7.38,EGFR,CHEMBL205235
CC(C)CCCC(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,6.1,EGFR,CHEMBL170997
COc1cc2ncnc(Nc3ccc(C)c(O)c3)c2cc1OC,7.6,EGFR,CHEMBL1909357
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCCN1CCCC1,7.96,EGFR,CHEMBL1683973
O=c1cc(-c2cccc3c2Sc2ccccc2S3)oc(N2CCOCC2)c1,4.6,EGFR,CHEMBL222102
CCOc1cc2ncnc(NC3=CC(=O)C(OCc4cccc(F)c4)=CC3=O)c2cc1NC(=O)/C=C/CN(C)C,8.39,EGFR,CHEMBL428741
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C1(C(N)=O)CCN(C)CC1,8.05,EGFR,CHEMBL207130
C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1,8.43,EGFR,CHEMBL1914653
Nc1[nH]nc2ccc(-c3nnn(Cc4ccccc4)c3-c3ccccc3)cc12,5.7,EGFR,CHEMBL1972158
COc1cc(C2=C(c3ccccc3)C(=O)NC2=O)cc(OC)c1OC,5.6,EGFR,CHEMBL372944
CCOC(=O)c1cn2ncnc(Nc3ccc4n[nH]cc4c3)c2c1CC,7.3,EGFR,CHEMBL372112
Nc1nc(Nc2ccc(Cl)cc2)c2cc(Cc3cccc4ccccc34)[nH]c2n1,4.9,EGFR,CHEMBL1929555
COc1cccc(C(C)NC(=O)N2CC=C(c3c[nH]c4ncccc34)CC2)c1,5.7,EGFR,CHEMBL1965845
CCOC(=O)/C=C/C(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.89,EGFR,CHEMBL1928948
Nc1scc2c1c(Nc1ccc(S(N)(=O)=O)cc1)nc1ncnc(N)c12,4.53,EGFR,CHEMBL1910273
N#CC(C#N)=NNc1ccc(O)cc1,3.65,EGFR,CHEMBL310958
COc1cc(Nc2c(C#N)cnc3cc(/C=C/CCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,5.48,EGFR,CHEMBL1088240
Cc1cc(C)c(C)c(-c2cc3cnc(NCCCN4CCN(C)CC4)nc3nc2NC(=O)NC(C)(C)C)c1C,5.15,EGFR,CHEMBL75188
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccc(C(C)C)cc1,5.17,EGFR,CHEMBL1173714
COc1ccc(C2=NN(c3nc(-c4ccccc4)cs3)C(c3ccc(C)cc3)C2)cc1,5.13,EGFR,CHEMBL1821893
CNc1ncnc2c1c(-c1ccccc1)cn2-c1ccccc1,4.51,EGFR,CHEMBL366831
CC(C)(C)NC(=O)c1ccc2nc3[nH]c4ccccc4c3nc2c1,5.7,EGFR,CHEMBL1969264
COc1cc2ncnc(Nc3cccc(CO)c3)c2cc1OC,5.73,EGFR,CHEMBL3219514
O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,6.34,EGFR,CHEMBL538814
CCCCNC(=O)c1ccc(N(CCCl)CCCl)cc1,4.64,EGFR,CHEMBL590083
CNC(=O)c1c(SSc2c(C(=O)NC)c3ccccc3n2C)n(C)c2ccccc12,5.74,EGFR,CHEMBL342929
Nc1n[nH]c2nnc(-c3c(-c4ccccc4)nn4ccccc34)cc12,4.6,EGFR,CHEMBL259551
COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)C#CCN(C)C,7.05,EGFR,CHEMBL116853
Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5ccc(CN6CCNCC6)o5)cc34)cc2Cl)c1,7.97,EGFR,CHEMBL2437230
CC1=C(C(=O)Nc2cccc([N+](=O)[O-])c2)C(c2ccc(O)cc2O)NC(Nc2ccc(S(=O)(=O)Nc3nc(C)cc(C)n3)cc2)=N1,4.1,EGFR,CHEMBL1077069
NC(=S)N/N=C(/C=C/c1cccc([N+](=O)[O-])c1)c1ccccc1,5.43,EGFR,CHEMBL1830263
N#CCCCn1nc(-c2ccc(F)c(O)c2)c2c(N)ncnc21,4.74,EGFR,CHEMBL1242469
CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.1,EGFR,CHEMBL3233778
COc1cc(/C=C/[N+](=O)[O-])ccc1O,5.1,EGFR,CHEMBL309016
Nc1c(Nc2ncnc3ccncc23)cccc1[N+](=O)[O-],7.39,EGFR,CHEMBL441332
COc1cc(/C=C(\C#N)C(N)=O)cc(SCCCC(=O)O)c1O,4.32,EGFR,CHEMBL1161234
C=C=CCCCOc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1O,7.55,EGFR,CHEMBL592215
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4Cl)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,7.96,EGFR,CHEMBL360519
Cc1ccn2ncnc(Nc3ccc4c(cnn4Cc4ccccn4)c3)c12,6.7,EGFR,CHEMBL394462
Oc1cc(O)c2nc(-c3ccc(O)c(O)c3)sc2c1,3.89,EGFR,CHEMBL48085
COc1cccc(Nc2ncnc3ccncc23)c1N,6.88,EGFR,CHEMBL441335
